game,outcome,end_reason,n_moves,loss,moves
3644,B,value_resign,14,3.926054,b1a3 a7a5 a3b5 e7e5 d2d4 g8h6 c1g5 b8a6 g1f3 b7b6 d1d3 a5a4 g2g3 h8g8
3645,B,value_resign,18,3.625174,h2h3 e7e6 e2e3 f8c5 d1g4 g7g6 c2c3 b7b6 g2g3 d8g5 d2d4 f7f5 a2a3 g5e3 e1d1 g8h6 b2b4 h8g8
3646,W,material_resign,13,3.557504,h2h4 e7e5 b2b3 b7b5 c1a3 d8g5 g1h3 g5d2 b1d2 h7h6 d2c4 a7a5 d1d7
3647,W,material_resign,11,3.582095,d2d3 e7e6 b2b3 d8g5 e2e4 g5d2 d1d2 b7b6 d2h6 d7d5 f1e2
3648,B,material_resign,78,3.680112,e2e3 e7e6 b2b3 f8c5 d1g4 d8g5 e1d1 g5h6 d1e1 a7a5 g4c4 c5a3 c4c7 b8a6 f1d3 e6e5 c2c3 e8e7 e3e4 g7g5 g1h3 a8b8 e1e2 b8a8 b1a3 e7e8 a3c4 g8f6 c4a3 a6c5 d3c4 f6g8 b3b4 e8f8 h3g5 h6g7 c4d5 f7f5 a1b1 g8f6 c7d7 g7g6 d2d3 g6g5 h1d1 g5h6 g2g4 f6g4 b1b2 h8g8 d1h1 g8g6 a3c4 g6g7 b4c5 h6h5 d7e8 f8e8 c5c6 e8e7 c4d6 g4e3 e2e1 g7g5 d5f7 h7h6 d3d4 h5h4 b2b3 b7b6 b3b4 e7d8 c3c4 a5b4 c1d2 a8a5 d2c1 g5g7
3649,B,material_resign,26,3.872613,a2a3 g7g5 a3a4 e7e5 h2h3 g8h6 b1c3 h6f5 c3d5 h8g8 d5f6 d8f6 c2c3 f6e7 d1b3 e7a3 b3f7 e8d8 f2f4 g8h8 f7e7 f8e7 a1a2 a3d6 e2e3 b7b5
3650,W,material_resign,19,3.686513,c2c3 c7c6 b1a3 f7f5 e2e4 d8b6 f1c4 b6d4 d1h5 e8d8 h5g5 d4c3 g5f5 c3d2 c1d2 d8e8 e1f1 b8a6 d2b4
3651,B,material_resign,18,3.855019,b1a3 g7g5 c2c4 e7e5 a1b1 e8e7 d1a4 b8c6 e2e3 h7h6 a4a7 c6a5 d2d4 a8a7 e1e2 h6h5 g1h3 d7d5
3652,W,material_resign,47,3.751925,h2h3 g7g6 e2e3 e7e6 f1b5 d8g5 f2f3 f7f5 b5d7 e8d7 d2d4 e6e5 d1d2 g8e7 a2a4 c7c6 d2c3 g5e3 e1d1 h8g8 c3d3 c6c5 d4e5 e3d4 b2b3 b7b6 d3d4 e7d5 g2g3 g8h8 c1e3 c8a6 d1e1 d7d8 e3h6 d8e7 h3h4 b8d7 h6d2 f5f4 h4h5 f8h6 d2f4 d5c3 d4d3 e7d8 f4e3
3653,B,material_resign,38,3.580936,a2a4 e7e5 d2d4 d7d5 d1d3 d8f6 d3b5 b8c6 b1a3 f6f4 e2e3 c8g4 a1b1 g8e7 c2c3 e8d8 b2b3 c6b8 b5d5 d8e8 d4e5 f4f3 c3c4 c7c6 c1b2 e7g8 g1h3 f3g2 b2a1 g8e7 f2f3 f7f6 e1d1 c6d5 h1g1 e7g8 f1d3 g7g6
3654,B,value_resign,31,3.680814,e2e4 e7e6 g1h3 f8e7 d2d3 f7f5 d1d2 g7g6 e4e5 g8h6 a2a4 c7c5 d2d1 d8c7 d1f3 c7d8 c1f4 b8a6 a1a2 a6c7 c2c3 e7d6 h3g5 h6g4 f3e3 d8e7 g5h3 g4e3 b1d2 a8b8 h1g1
3655,B,material_resign,10,3.929051,e2e4 g7g5 d1g4 g8h6 g4d7 e8d7 c2c3 a7a5 h2h3 f7f5
3656,B,value_resign,22,3.632975,b1a3 a7a5 g1f3 g8f6 a3c4 d7d5 a2a3 d8d6 h1g1 h7h6 g2g4 c8g4 g1h1 a8a7 a3a4 h6h5 f3d4 g4f3 e2e4 d6d7 h1g1 d7f5
3657,W,value_resign,12,3.781228,h2h3 e7e6 a2a3 f8a3 c2c3 d8g5 b1a3 g5d2 e1d2 d7d6 g1f3 d6d5
3658,W,material_resign,47,3.647698,b1a3 d7d6 f2f4 a7a5 c2c4 c8e6 d1c2 e6g4 a3b5 h7h5 b5c7 d8c7 b2b3 c7c4 d2d3 c4d4 c1b2 d4f6 c2c1 f6g5 f4f5 g5f4 a1b1 b8a6 c1c4 g8f6 h2h3 h5h4 h3g4 h8g8 c4a6 h4h3 b2a1 a8a7 b1c1 f6g4 e2e4 b7b5 c1d1 g7g6 a6a5 f4d2 d1d2 a7c7 a5a8 c7c8 g1e2
3659,W,value_resign,12,3.646163,c2c4 b7b5 c4b5 e7e6 e2e4 d8g5 d1g4 g5d2 c1d2 b8c6 f2f3 c6b4
3660,B,material_resign,22,3.777803,g2g3 c7c6 e2e3 a7a5 d1g4 f7f5 b1a3 d8b6 g4f5 h7h5 f5f8 e8f8 h2h4 b6d4 g1e2 d4b4 c2c4 b4a3 e1d1 a3b4 d1c2 d7d6
3661,W,material_resign,41,3.642426,b2b4 e7e5 e2e4 d8g5 g1e2 f8d6 d2d3 f7f5 d3d4 g5g2 e1d2 d6c5 d2c3 g7g6 c3d2 c7c6 e2c3 g8h6 a2a4 g2g4 b4c5 g4h3 c1a3 d7d5 d2c1 h3g4 c3b5 g4f3 f1d3 b7b6 h1f1 e8d7 d1e1 f3e2 e1d1 h8g8 d3e2 g8h8 e2f3 h8g8 f3e2
3662,B,material_resign,22,3.568009,e2e3 h7h5 f2f4 e7e6 f1b5 c7c6 d2d3 d8g5 b1a3 c6c5 b5d7 b8d7 d1g4 h8h6 e1e2 f8d6 g4e6 h6e6 a3b1 d6f4 e3e4 g5f6
3663,W,material_resign,73,3.631850,b2b4 b8c6 g1f3 e7e6 d2d4 d8h4 f3e5 c6b4 e2e4 f7f5 d1d2 b4a2 d2c3 g8e7 c3b4 b7b6 e5f3 e8d8 e1e2 d7d5 b4c5 a8b8 f3d2 h4g3 c5c6 b6b5 c6a6 c8b7 h2h4 g3f3 e2e1 f3e2 e1e2 b7c6 g2g3 b8a8 h1g1 d5e4 b1c3 e7g8 f1h3 g8e7 c3b5 c6d7 h4h5 c7c5 g1f1 d8e8 a6a4 h8g8 c1b2 e8f7 b5c3 d7e8 a4b5 g8h8 d2b3 h8g8 c3b1 g8h8 b5b6 e7c6 b6b5 c6a5 d4d5 f7g8 c2c3 e8f7 b3a5 e6e5 b5a4 f8e7 a4d7
3664,W,material_resign,41,3.829901,e2e4 f7f5 f2f4 e7e6 c2c3 d7d5 d1e2 b7b6 h2h4 d8g5 e2c4 d5d4 c4c7 g5g3 e1e2 g3h3 h4h5 c8d7 b1a3 g8e7 h1h2 e7g8 c3c4 g8h6 g1f3 h3f3 e2f3 e6e5 b2b3 b6b5 f1d3 h6g4 c1b2 g4f2 a1g1 h8g8 e4f5 g8h8 g1f1 e8f7 c7c6
3665,W,material_resign,17,3.539691,d2d4 e7e6 g1h3 b7b5 e2e3 d8e7 a2a3 e7b4 c2c3 b4c5 e1e2 c5d4 c3d4 b5b4 a3a4 g8e7 d1d3
3666,W,material_resign,21,3.566061,e2e4 a7a5 f2f4 h7h5 c2c3 g7g5 b1a3 e7e5 d1e2 f8d6 e1f2 d8f6 e2e3 e8e7 g1h3 f6f4 e3f4 b8a6 f2g1 b7b6 f4f5
3667,W,material_resign,33,3.708338,b1a3 e7e6 c2c3 b7b6 g2g3 g7g6 e2e3 h7h5 d1g4 d8h4 g4f5 g8e7 f5g6 h8g8 e1e2 b8a6 d2d4 c7c6 b2b3 g8h8 e2d1 d7d5 f2f4 h4h2 g3g4 h5h4 b3b4 h2e2 g1e2 a6c7 g6h7 e8d7 c3c4
3668,W,material_resign,17,3.648935,e2e4 h7h5 c2c3 e7e6 d1g4 f8a3 b1a3 d7d5 g4g7 d8g5 f1d3 g5d2 e1d2 h8h6 d3b1 g8f6 g7h8
3669,D,cap_draw,150,3.606750,g1h3 e7e6 e2e3 h7h6 d1g4 d8g5 g4e6 f7e6 h1g1 g5e3 d2e3 b7b6 f1b5 h6h5 b5d7 b8d7 g2g3 g8e7 b2b4 e7f5 f2f3 e8d8 e1e2 a7a5 h3f4 c7c5 e2e1 h8g8 f4d5 f5e3 b4b5 d7e5 b1c3 a8a7 c1a3 c8b7 d5b6 e5d3 c2d3 g7g6 b6c8 b7a8 c3d1 c5c4 g1g2 e6e5 a1c1 e3d1 c8e7 g6g5 c1d1 f8e7 a3b2 c4c3 b2a1 d8c7 g3g4 e5e4 d3d4 c7d6 a1c3 d6c7 d1a1 e7a3 g2g3 c7d6 e1d1 h5h4 c3e1 a7h7 g3g2 d6d7 e1f2 h7h8 b5b6 a3c5 f2e3 g8g6 a1c1 c5d4 e3f2 d4c5 b6b7 e4f3 f2e3 c5d6 c1b1 d6b8 g2e2 d7c7 e3f4 c7d7 f4g5 h8d8 g5h4 g6h6 e2e1 b8e5 b1b4 e5h8 b4b3 h8g7 b3b4 d7c6 d1c1 h6h8 e1d1 g7f8 b4b5 c6c7 b5d5 f8h6 h4g5 a5a4 c1b1 d8d7 g5h6 c7c6 g4g5 d7e7 d1d2 e7d7 d2d3 d7d6 d5b5 h8d8 d3e3 d6d5 a2a3 d8d7 e3e2 d5d4 b1b2 d4d5 b2c2 c6c7 e2f2 d5c5 c2b1 c7d6 f2f3 d7d8 h6g7 d6d7 b1a1 d8b8 f3f2 d7d8 f2f3 c5c4
3670,B,material_resign,56,3.611444,c2c3 f7f6 h2h4 e7e6 e2e4 d7d5 d1g4 g8h6 g4f5 d8d6 f2f3 h8g8 h1h2 d6d7 b1a3 b7b5 a3b5 g8h8 b2b3 d7b5 f1d3 b5d3 g1h3 b8a6 f5f4 d3d2 e1d2 h8g8 f4f5 e8d8 h3f4 g7g6 h2h3 e6f5 a2a4 c8e6 f4d3 e6f7 g2g4 a6b8 d2e1 f8e7 e1f1 d5d4 d3f4 e7d6 e4f5 d8e8 f4d5 h6g4 h3h2 f7d5 h2h1 d4d3 f1e1 d6g3
3671,B,value_resign,26,3.744960,b1a3 h7h5 c2c3 h5h4 e2e3 f7f6 f2f4 d7d5 d1g4 c7c5 e1d1 a7a5 g4e6 f6f5 f1b5 d8d7 e6f6 d7c6 b5c4 c6e6 b2b3 a8a6 d1e2 e6f6 d2d4 a6a7
3672,D,cap_draw,150,3.738007,f2f4 e7e6 e1f2 d8g5 d2d4 d7d5 e2e4 g8e7 b1c3 b7b6 f2e1 b8d7 d1g4 e7g8 e1d2 d7b8 c3a4 f7f5 d2e2 g5f4 g4f5 g8e7 g1f3 f4f3 e2f3 e8d8 f3e3 c7c5 f1a6 d8c7 e3e2 c7c6 a4c3 b8a6 b2b4 h8g8 f5e6 c6b7 h1g1 c5b4 c3b5 a6b8 h2h4 g8h8 a1b1 b8a6 e2e1 e7c6 c1d2 c6e7 a2a3 e7g8 b1d1 g7g5 e6e7 f8e7 d2c3 g8h6 d1c1 h6g4 h4g5 h7h5 e1e2 a8b8 c3b4 c8f5 g5g6 e7d8 c2c3 h8h7 c3c4 h7g7 g1f1 g7g8 e2d3 g4h6 f1g1 g8h8 e4f5 h8f8 d3e2 b7a8 e2e1 a6c7 g2g3 d8e7 e1d1 f8g8 g1g2 e7d8 d1e2 h6f5 c1d1 g8g6 d1c1 d8e7 b5c7 a8b7 e2d3 b8a8 b4d6 e7d8 c1d1 g6f6 g2g1 f5h6 d3c3 f6f7 g1f1 f7d7 c3d2 d8h4 f1e1 a7a5 e1e2 a8a7 g3g4 h6g8 e2f2 a7a8 f2f3 a8a7 d2c1 h5g4 f3f4 d7h7 d1d3 g4g3 c1d1 h7h6 d1d2 h6h7 d3e3 h7h6 e3e4 a5a4 c7e8 b7c6 d6e7 a7a6 d2e1 d5e4 d4d5 c6d7 e1d1 h6h5 d1d2 d7c8 d2c1 h5h7
3673,B,value_resign,15,3.603035,b2b3 d7d5 e2e3 e7e6 d1g4 e6e5 f2f4 d8g5 d2d4 g8e7 g4c8 e7c8 g1h3 c7c5 b1c3
3674,W,value_resign,63,3.446498,b2b3 g8f6 c1a3 f6g8 e2e4 g8f6 d1g4 d7d5 f2f4 d8d6 g1e2 c8d7 c2c4 d7f5 d2d3 g7g6 e1d2 f6e4 d2e3 d6b4 g4g3 e8d7 g3h4 c7c5 h4f2 h7h6 f2e1 b8c6 e1d2 c6a5 d3d4 d7c6 d2e1 h8g8 d4c5 b4c5 e3d3 c5c4 d3e3 c4c3 e2c3 c6b6 e1d2 a8b8 d2d3 f8g7 d3e2 g7f8 e3f3 g8h8 e2f2 b6c7 f2e3 e4f2 f3e2 h8g8 a3b2 b7b6 h1g1 g8h8 e3e7 c7c8 e2e1
3675,W,material_resign,13,3.415398,b1a3 e7e6 c2c4 e6e5 e2e4 d8g5 g1h3 g5d2 c1d2 d7d5 f1d3 f7f5 d2h6
3676,W,material_resign,37,3.868508,f2f4 e7e6 a2a4 d7d5 e2e3 d8g5 c2c3 b7b5 d1g4 g8e7 g4g3 h8g8 f1d3 b5b4 g3f2 e8d7 e3e4 c7c6 d3a6 g5f4 f2e3 f4g3 e1d1 b8a6 e3d3 g3f2 d3a6 c6c5 e4e5 g8h8 g1h3 f2e1 d1e1 a8b8 h3g1 c8b7 a6e6
3677,W,material_resign,25,3.722054,b1a3 d7d5 g2g4 d8d6 g1f3 f7f5 f3d4 d6b4 c2c3 b8d7 d1b3 d7e5 h1g1 a7a6 c3c4 c8d7 d4e6 d7c8 e6f8 b4d2 c1d2 e5c4 d2b4 e8d8 g1g3
3678,W,material_resign,83,3.830990,f2f4 e7e6 d2d3 g8f6 e2e4 d7d5 d1g4 b7b6 c2c3 b8c6 b1d2 d8d7 b2b3 f6e4 c3c4 c6e7 b3b4 e4d6 g4h3 d7a4 b4b5 d6e4 g1e2 e4c5 h3h4 h8g8 h4h5 g8h8 h5h6 d5c4 h1g1 e7g8 e2g3 e8e7 d2c4 e6e5 e1d2 e7d8 h6f6 d8d7 c4a5 g8e7 f6e5 f7f5 e5e6 d7d8 d3d4 h8g8 e6c4 g8h8 c4d5 c8d7 f1c4 g7g6 d5e6 g6g5 e6d5 a4b5 d2e1 b5a6 d4c5 g5f4 d5d3 d8c8 d3d2 f4f3 a5b7 b6b5 d2f2 a6c6 c1a3 c6c5 c4b5 e7c6 e1d1 f8g7 b5a6 c5d4 f2d4 h8g8 d4e5 c6e7 e5d6
3679,B,value_resign,10,3.612043,b1a3 d7d5 d2d4 e7e6 g2g4 d8g5 e2e4 a7a5 d1d2 b8c6
3680,W,material_resign,71,3.657096,h2h3 d7d6 e2e3 e7e5 a2a3 f7f5 b1c3 d6d5 f2f4 d8f6 c3a4 c7c5 g2g4 f8d6 f1e2 b8c6 e1f1 a8b8 g1f3 f6d8 e3e4 b7b5 h3h4 d8g5 f3g1 g5f6 a1a2 f6g5 h1h3 d6e7 d1e1 e5f4 h4h5 b5a4 h3h4 e7f6 g1f3 g8h6 f3g5 e8e7 e2d3 c8e6 b2b3 b8e8 g5h7 c6a5 e1e2 h6f7 g4f5 f6g5 e2d1 h8f8 f5f6 g5f6 c2c4 e7d8 d1f3 e8e7 e4d5 f6g5 a2a1 d8e8 f1e2 e6d7 d3e4 d7h3 h7f8 e8d8 f8h7 e7e8 f3f4
3681,B,material_resign,150,3.718894,c2c4 c7c5 e2e4 e7e6 b1a3 d8g5 a3c2 g5d2 d1d2 f7f6 d2d7 c8d7 f1e2 h7h5 e2f3 b8c6 e1e2 g8e7 f3g4 c6a5 a2a4 e7f5 e2f1 g7g5 c1g5 b7b6 c2b4 a8c8 b4c6 h8h6 c6a7 c8a8 g1f3 f8e7 e4e5 h5h4 g5h6 e8d8 f3d4 f6e5 b2b3 e7f6 g4f5 h4h3 a7c8 d7c8 a1a3 a5b3 f5g6 e5e4 f1g1 d8d7 g2h3 a8b8 f2f3 d7d8 h6f4 f6g7 g1f1 d8d7 d4c2 g7f8 f1g1 f8e7 f4g5 e7f8 f3f4 b8a8 g6f7 f8g7 g5f6 g7f6 c2e1 d7d6 a3a2 f6e7 a2a1 a8b8 f4f5 d6e5 g1f1 e7f6 h1g1 b6b5 g1h1 c8b7 f1g1 f6d8 g1f1 b7c8 a1b1 b5c4 b1d1 e4e3 f1g1 b3d2 d1c1 b8b5 c1d1 e5d6 d1a1 e6e5 a1a2 d8h4 a2d2 e3d2 f7c4 c8b7 g1f1 b5b6 c4b5 b6b5 e1f3 h4e7 f1f2 d6d5 f2g3 b7c8 f3h4 d5c6 h1g1 c8d7 g1g2 b5b6 g2e2 b6b7 g3g2 c6d5 e2e3 d7e8 e3e2 b7a7 e2f2 a7a6 g2f1 e7g5 a4a5 d5d6 f2f3 a6a7 f3g3 a7b7 g3c3 b7d7 c3c4 d2d1q f1g2 d7b7 c4c5 e8d7
3682,W,material_resign,19,3.698801,c2c3 h7h5 a2a4 e7e6 b1a3 d8g5 c3c4 d7d5 d1b3 a7a5 b3b5 c7c6 g1f3 g5d2 c1d2 f7f5 e1c1 b8d7 b5c5
3683,W,material_resign,13,3.714771,b2b3 d7d5 c1b2 e7e6 e2e3 d8h4 b2c1 h4f2 e1f2 f7f5 f2f3 g8e7 f1c4
3684,W,material_resign,39,3.676623,c2c4 f7f5 f2f4 d7d5 b1a3 d8d7 e2e3 e7e6 d1f3 c7c6 e1e2 g7g6 g2g4 d5c4 f3c6 a7a5 a3b1 a8a7 a2a3 e8e7 a1a2 b7b5 g1h3 g8h6 c6c5 d7d6 e2d1 c8a6 g4f5 b8c6 c5b6 c6e5 f1e2 d6d2 c1d2 a7b7 d1c1 e7e8 e3e4
3685,W,value_resign,12,3.770877,c2c4 e7e6 e2e3 b7b5 d1g4 d8g5 d2d3 g5e3 f2e3 b5b4 d3d4 f7f5
3686,B,material_resign,92,3.625446,e2e4 e7e6 e1e2 g8e7 b1a3 f7f5 h2h3 f5f4 a3c4 e7c6 g2g4 d7d6 h3h4 b8a6 b2b3 d8h4 a2a4 a8b8 f1h3 e8d8 c1a3 d8e8 d1e1 h7h5 a3b2 h4f2 e2d3 h8h7 e1d1 f2h2 c4a3 c6a5 g4g5 h2d2 d3d2 e6e5 g1f3 f8e7 c2c3 a6b4 h3d7 e8d7 d1b1 e7f6 h1h5 h7h5 f3h4 d7e8 d2e2 a5b3 e2f1 h5h6 h4g6 b3d2 f1g1 h6g6 g1f2 b4c2 f2g1 c7c5 a3c2 e8d7 b1a2 b7b5 b2c1 f6e7 c1d2 g6h6 c2e1 b5b4 a2f7 b4c3 f7g6 h6h5 g6g7 b8b2 g7f6 e7f8 f6f5 d7e7 d2e3 c8a6 g5g6 d6d5 e3c1 h5h6 f5f6 e7f6 e1g2 f8e7 a4a5 e7d6
3687,W,material_resign,27,3.559927,f2f4 e7e6 b1a3 d7d5 e2e3 d8d6 f1b5 d6c6 g1h3 g8e7 b2b3 b8d7 d1e2 h8g8 h1g1 g8h8 a1b1 c6c4 e2f2 h8g8 d2d3 c4f4 e3f4 b7b6 c2c3 h7h6 b5c4
3688,D,cap_draw,150,3.572598,b2b4 b8c6 b4b5 e7e6 e2e3 d8g5 d1g4 g5e3 f1e2 e3e2 e1e2 c6a5 d2d4 g8e7 g4e6 d7d5 e6d6 h8g8 d6a3 e7f5 e2e1 c7c6 e1d2 b7b6 b1c3 f5e7 a3e7 f8e7 c3a4 e7d8 d2d3 g8h8 g1h3 c8d7 h3g1 h8g8 d3e2 e8f8 c2c3 d7c8 g1h3 c8a6 e2d2 d8f6 a2a3 a5b7 h3g1 f6e7 d2d1 f7f5 h2h3 e7d8 d1e1 d8g5 a4b6 g5f4 a3a4 c6c5 h1h2 a8b8 e1e2 f4g5 e2e1 g5d2 c1d2 b8c8 d2c1 f8e8 e1d2 g8h8 h2h1 c8b8 a1a2 e8f7 a2c2 f7g8 d2d1 h7h6 h3h4 b7a5 g1e2 b8c8 c1b2 c8c7 d1c1 c5c4 b6a8 c7d7 b2a3 d7d6 h1d1 h6h5 a8b6 d6c6 g2g3 c6c5 d1e1 c5c6 c1b2 c6c5 f2f3 g8h7 b6c8 h8c8 f3f4 c8d8 b2a1 d8c8 e1c1 c8b8 g3g4 b8b6 g4g5 h7h8 c1b1 b6f6 b1b2 h8h7 b2b3 g7g6 c2c1 h7h8 c1d1 a6b5 a3c1 h8h7 a1b2 f6d6 b3b4 d6b6 e2g3 a7a6 d1h1 c5c7 h1f1 b6b8 g3h1 b8d8 f1g1 d8c8 g1g2 h7g8 c1d2 g8h8 g2f2 h8g8 f2f1 b5d7 b4b7 d7b5
3689,B,value_resign,13,3.589770,b2b3 c7c6 d2d4 b8a6 e2e4 e7e5 d1g4 f8d6 g4d7 d8d7 h2h4 e8d8 c2c4
3690,B,material_resign,36,3.389909,e2e3 e7e6 b1a3 d8g5 d1g4 b7b6 g1f3 g8e7 g4g3 h8g8 f3g1 c7c6 a3b1 g5f4 g1e2 f7f5 e1d1 f4g5 h2h3 g5h4 b2b3 h4h5 a2a4 b8a6 g3b8 a6c5 d2d3 e7d5 d3d4 g8h8 f2f4 a8b8 a4a5 d7d6 h3h4 h5f7
3691,B,value_resign,10,3.635484,e2e4 e7e6 d1g4 d8g5 g1e2 g5d2 b1d2 b8c6 g4e6 d7e6
3692,W,material_resign,13,3.543050,e2e4 c7c6 d1g4 e7e6 c2c3 d8g5 d2d4 g5d2 b1d2 g7g6 e1d1 b7b6 b2b3
3693,W,material_resign,13,3.596807,e2e4 e7e6 b2b3 f8d6 d1g4 d8g5 d2d4 g5d2 b1d2 a7a6 c1b2 d6g3 c2c3
3694,B,value_resign,29,3.625324,b2b3 g7g5 e2e3 b7b5 d1g4 e7e6 e1e2 f8c5 c2c3 c8a6 g2g3 c5a3 c1b2 e6e5 f2f4 g8h6 b2c1 h6f5 b3b4 e8e7 e3e4 e7d6 e2e1 d8e8 c1b2 d6e7 f1c4 e8f8 d2d4
3695,W,value_resign,22,3.657534,b1c3 g8f6 h2h3 b8a6 c3b5 e7e6 f2f3 f6g8 g2g4 d8g5 b5c3 e8e7 d2d4 d7d5 c3d5 e7e8 e2e4 g5e3 d5e3 f7f5 b2b4 g8h6
3696,B,material_resign,24,3.665394,b1a3 e7e6 c2c4 d8f6 e2e3 f6b2 e1e2 f8c5 g2g4 c5e7 f2f3 b2d4 e2f2 a7a6 d1c2 b8c6 c2d3 f7f6 f3f4 d4d3 a3b5 d3e3 f2g2 d7d6
3697,D,cap_draw,150,3.613761,f2f4 e7e6 e2e3 d7d5 g2g3 b7b6 b1a3 f8a3 g1h3 e6e5 d1g4 d8h4 g4h4 b8d7 h4d8 e8d8 b2b4 g8e7 e3e4 g7g5 e1e2 e7f5 c2c4 b6b5 g3g4 d7c5 d2d3 d8e8 f1g2 e8f8 c1b2 c5e4 h3f2 f8e8 e2e1 e8f8 b2c1 f8g8 h1g1 c8b7 g2f3 d5d4 c1e3 f5h6 f4f5 c7c6 f3e2 a7a6 g1h1 b7c8 a1b1 c6c5 e3g5 a6a5 c4b5 c8b7 g5d8 e4g5 f2e4 h6f5 e2f3 b7d5 e1d2 d5b7 d2e1 a8a6 e1d1 b7c8 d1e1 f5g7 h1g1 c8b7 e1f2 g8f8 g1e1 a6a8 e4d2 g5e6 d8e7 f8g8 b4a5 g7e8 h2h3 b7c8 d2f1 c8b7 f2g1 b7c8 e7f8 a8b8 f3e2 b8b6 h3h4 a3c1 b1c1 b6b5 f8e7 h7h5 e2f3 c8d7 e1d1 b5b4 f3d5 h8h7 a2a3 d7a4 d1d2 e5e4 c1c2 b4b3 c2c3 a4d7 c3c4 d7c8 d2d1 c8b7 d1d2 b7c6 d2e2 h5g4 c4a4 b3b6 g1h2 h7g7 e2d2 c6d7 h2h1 d7c8 h4h5 c8b7 d2a2 b7a8 a2a1 e4d3 f1e3 b6a6 a1b1 e6c7 b1d1 g7g5 d5c6 g4g3 c6f3 g8g7 d1e1 g3g2 h1g1 g7h8 f3g2 g5g4
3698,B,value_resign,84,3.599060,h2h3 e7e6 b1a3 d8g5 e2e3 e6e5 g1f3 g5e3 f1e2 e3h6 g2g3 g8e7 h1g1 b8a6 g3g4 e7f5 g4g5 f8e7 f3e5 e8d8 a3b5 a6b8 e5c6 d8e8 e2f1 e7d8 f2f4 f5e7 c6a5 h6h4 e1e2 b8c6 e2d3 e8f8 d1g4 c6b8 b2b3 f7f6 g4g3 e7g8 g3g4 b8a6 c2c4 g8e7 d3e2 a6c5 a1b1 h8g8 b5c3 f6f5 g5g6 e7d5 c3a4 c5d3 g4h5 d3b4 h5f3 g8h8 c4c5 b4c6 g1g2 d8g5 g2g3 c6a5 g3g4 c7c6 g4g5 h7h6 e2d3 d5e3 f3g2 e3d1 g2c6 h8g8 f1e2 a8b8 e2f3 d1e3 f3h1 h4f4 c1b2 b7c6 b2c1 a5c4
3699,W,material_resign,41,3.677467,c2c3 h7h6 b1a3 b8c6 f2f4 c6d4 d1b3 e7e6 c3c4 c7c5 g2g3 d8h4 b3d1 h8h7 g1h3 f8d6 a3c2 h6h5 h3f2 h4g5 h1g1 d6e7 g1h1 g5f6 f2h3 e6e5 h3g5 b7b6 b2b3 h7h8 f4e5 f6f5 g5f7 e8f8 c1a3 f5e5 f7e5 e7d6 d1c1 d6c7 c1b1
3700,W,material_resign,81,3.704438,h2h3 e7e6 c2c3 e8e7 d2d3 g8h6 e2e4 e7d6 d1g4 h6f5 g1e2 g7g5 e2g3 d6e7 c3c4 e6e5 g4f5 e7e8 b1d2 c7c5 f5e6 d8e7 e6d7 e8d7 h1h2 b8c6 d2b1 d7e6 d3d4 e7f6 h3h4 e6d7 h4g5 f6e7 c1d2 c6d4 a2a3 d7d6 f1e2 d4f5 g3h1 e7d8 g5g6 d6e7 e2f3 d8d7 e1d1 e7e8 f3e2 d7e7 d2c3 e7f6 e2f3 e8d7 g2g3 h7h6 d1c2 d7e8 c3d4 f6e7 f3e2 e8d7 h2h5 a7a6 e2f3 d7c6 b1d2 e7c7 h5f5 a6a5 d4c3 c7e7 g6g7 h8g8 f3g2 a8a7 g7f8q g8g5 g2h3 c8d7 d2f3
3701,W,material_resign,21,3.891930,c2c4 b8a6 f2f3 a6b4 f3f4 e7e5 a2a4 d8g5 h2h4 h7h6 h4h5 a8b8 a1a3 c7c5 f4e5 g5d2 c1d2 b4a2 e2e4 g8f6 g1e2
3702,W,material_resign,107,3.684451,e2e3 e7e6 c2c3 d8g5 d1g4 g5e3 g1e2 g7g5 g4b4 b7b6 f2f3 d7d5 b4c4 e6e5 c4b5 e8d8 h1g1 e3d2 e1d2 g8e7 d2e1 e7f5 c3c4 b8c6 h2h4 f8e7 c1d2 d8d7 g1h1 e7f8 g2g3 d7e8 f3f4 e5e4 f1g2 g5h4 g2f3 e8d7 d2c3 f8e7 e1f1 a8b8 f1g1 h8g8 b2b3 g8h8 f3g2 d5d4 g2f1 h4h3 g3g4 e7d6 g4g5 c8b7 c4c5 b6c5 e2d4 f5d4 f1e2 d4e6 b1a3 b7c8 g1f1 b8b7 h1g1 h8e8 a1b1 e8d8 g1h1 f7f6 f1g1 b7b6 c3a1 d8g8 e2d1 g8e8 d1c2 c8b7 h1h3 e8d8 g1h1 h7h6 b5c6 d7e7 h1g1 f6f5 h3h2 d8f8 c6a4 d6e5 g5g6 e4e3 b1e1 b6b5 e1d1 f8d8 a4a5 e7f8 b3b4 b7c8 d1b1 e5d4 a1d4 b5b4 c2e4 e3e2 a3c2
3703,W,material_resign,23,3.580674,c2c4 b8c6 f2f4 d7d5 e2e3 h7h6 d1g4 a7a6 g1f3 e7e6 g4g7 d8g5 g7g6 h8h7 f3g1 g5f4 b1a3 f4e3 d2e3 c6e7 a3b5 a8a7 h2h3
3704,W,material_resign,15,3.695071,b2b3 d7d5 e2e3 c8f5 d1g4 e7e6 g4d1 f5d3 d1g4 d8g5 g4g5 b8c6 c1a3 g8h6 g5h6
